50693.0,119637.0,103826.0,265162.0
50622.0,119406.0,103803.0,265206.0
50525.0,119138.0,103801.0,265234.0
50463.0,118881.0,103794.0,265331.0
50380.0,118625.0,103824.0,265479.0
50295.0,118352.0,103844.0,265613.0
50196.0,118096.0,103883.0,265759.0
50103.0,117797.0,103928.0,265831.0
49994.0,117547.0,103943.0,265930.0
49888.0,117287.0,103962.0,265979.0
49793.0,117054.0,103972.0,266068.0
49702.0,116863.0,103973.0,266213.0
49625.0,116671.0,104037.0,266380.0
49569.0,116548.0,104066.0,266516.0
49506.0,116491.0,104116.0,266702.0
49480.0,116489.0,104138.0,266838.0
49477.0,116510.0,104174.0,266978.0
49493.0,116584.0,104192.0,267032.0
49523.0,116738.0,104176.0,267066.0
49605.0,116920.0,104232.0,267041.0
49668.0,117078.0,104217.0,267060.0
49724.0,117207.0,104252.0,267014.0
49735.0,117291.0,104251.0,267015.0
49758.0,117383.0,104258.0,267006.0
49768.0,117456.0,104279.0,267043.0
49790.0,117474.0,104305.0,267141.0
49780.0,117554.0,104335.0,267199.0
49770.0,117600.0,104332.0,267203.0
49786.0,117650.0,104361.0,267253.0
49800.0,117718.0,104348.0,267296.0
49803.0,117792.0,104376.0,267347.0
49786.0,117850.0,104413.0,267423.0
49830.0,117930.0,104418.0,267476.0
49829.0,118006.0,104448.0,267510.0
49857.0,118091.0,104480.0,267585.0
49875.0,118161.0,104493.0,267674.0
49896.0,118281.0,104532.0,267726.0
49910.0,118393.0,104545.0,267740.0
49954.0,118481.0,104546.0,267786.0
49969.0,118559.0,104569.0,267800.0
49999.0,118640.0,104564.0,267854.0
50015.0,118728.0,104588.0,267900.0
50023.0,118805.0,104601.0,267916.0
50061.0,118881.0,104641.0,267956.0
50060.0,118941.0,104613.0,267993.0
50092.0,119024.0,104605.0,267988.0
50113.0,119076.0,104606.0,267943.0
50139.0,119104.0,104577.0,267990.0
50142.0,119163.0,104592.0,267971.0
50154.0,119195.0,104577.0,268009.0
50147.0,119234.0,104603.0,267998.0
50166.0,119273.0,104588.0,268040.0
50173.0,119350.0,104637.0,268046.0
50194.0,119381.0,104615.0,268011.0
50205.0,119441.0,104605.0,268031.0
50225.0,119502.0,104625.0,268048.0
50236.0,119534.0,104620.0,268032.0
50233.0,119586.0,104597.0,268027.0
50253.0,119651.0,104623.0,268050.0
50272.0,119708.0,104650.0,268074.0
50283.0,119763.0,104666.0,268046.0
50293.0,119817.0,104662.0,268040.0
50313.0,119868.0,104684.0,268042.0
50315.0,119918.0,104668.0,268021.0
50326.0,119953.0,104691.0,268031.0
50337.0,120013.0,104682.0,268015.0
50341.0,120023.0,104680.0,268022.0
50350.0,120079.0,104672.0,268046.0
50363.0,120121.0,104691.0,268006.0
50381.0,120163.0,104709.0,268002.0
50373.0,120209.0,104697.0,268043.0
50374.0,120227.0,104706.0,268054.0
50380.0,120261.0,104713.0,268066.0
50388.0,120308.0,104724.0,268073.0
50399.0,120329.0,104717.0,268055.0
50388.0,120361.0,104719.0,268108.0
50418.0,120428.0,104722.0,268145.0
50418.0,120453.0,104704.0,268165.0
50437.0,120501.0,104713.0,268147.0
50463.0,120539.0,104705.0,268135.0
50463.0,120593.0,104704.0,268163.0
50484.0,120659.0,104693.0,268121.0
50500.0,120721.0,104678.0,268107.0
50510.0,120749.0,104676.0,268118.0
50525.0,120805.0,104681.0,268120.0
50523.0,120821.0,104677.0,268147.0
50537.0,120861.0,104658.0,268129.0
50548.0,120904.0,104680.0,268132.0
50560.0,120940.0,104670.0,268162.0
50572.0,121010.0,104653.0,268129.0
50595.0,121032.0,104659.0,268113.0
50610.0,121076.0,104654.0,268052.0
50609.0,121112.0,104635.0,268105.0
50617.0,121086.0,104639.0,268075.0
50618.0,121177.0,104636.0,268096.0
50621.0,121193.0,104644.0,268089.0
50637.0,121219.0,104650.0,268072.0
50602.0,121262.0,104667.0,268121.0
50620.0,121255.0,104633.0,268088.0
50638.0,121278.0,104625.0,268072.0
50637.0,121307.0,104612.0,268062.0
50663.0,121330.0,104615.0,268035.0
50642.0,121363.0,104598.0,268058.0
50650.0,121389.0,104582.0,268082.0
50660.0,121427.0,104586.0,268054.0
50690.0,121447.0,104580.0,268038.0
50680.0,121481.0,104582.0,268054.0
50682.0,121503.0,104558.0,268053.0
50683.0,121521.0,104537.0,268053.0
50692.0,121525.0,104513.0,268019.0
50701.0,121522.0,104500.0,267974.0
50698.0,121546.0,104485.0,267972.0
50726.0,121566.0,104458.0,267980.0
50707.0,121587.0,104451.0,268038.0
50721.0,121580.0,104431.0,268029.0
50722.0,121618.0,104438.0,268038.0
50725.0,121641.0,104420.0,268050.0
50750.0,121654.0,104423.0,267984.0
50752.0,121665.0,104431.0,267985.0
50743.0,121693.0,104406.0,267980.0
50771.0,121748.0,104421.0,267967.0
50771.0,121740.0,104422.0,267964.0
50776.0,121785.0,104408.0,267944.0
50779.0,121808.0,104431.0,267948.0
50786.0,121877.0,104437.0,267940.0
50813.0,121901.0,104449.0,267928.0
50820.0,121944.0,104464.0,267936.0
50821.0,121996.0,104467.0,267915.0
50827.0,122072.0,104484.0,267945.0
50840.0,122106.0,104502.0,267921.0
50845.0,122149.0,104501.0,267911.0
50847.0,122191.0,104493.0,267877.0
50846.0,122222.0,104474.0,267873.0
50844.0,122229.0,104492.0,267911.0
50856.0,122229.0,104484.0,267919.0
50858.0,122217.0,104475.0,267872.0
50853.0,122248.0,104446.0,267868.0
50868.0,122254.0,104450.0,267854.0
50879.0,122277.0,104423.0,267825.0
50877.0,122300.0,104426.0,267834.0
50889.0,122319.0,104413.0,267834.0
50903.0,122334.0,104438.0,267853.0
50933.0,122350.0,104418.0,267839.0
50925.0,122380.0,104402.0,267820.0
50965.0,122380.0,104411.0,267808.0
50966.0,122400.0,104398.0,267817.0
50987.0,122405.0,104388.0,267785.0
50976.0,122413.0,104375.0,267785.0
50985.0,122401.0,104403.0,267713.0
50991.0,122388.0,104384.0,267747.0
50987.0,122380.0,104375.0,267735.0
50990.0,122375.0,104358.0,267774.0
50978.0,122340.0,104358.0,267718.0
50970.0,122321.0,104370.0,267717.0
50946.0,122298.0,104349.0,267723.0
50960.0,122286.0,104334.0,267658.0
50943.0,122268.0,104345.0,267687.0
50941.0,122231.0,104319.0,267674.0
50933.0,122188.0,104311.0,267663.0
50901.0,122175.0,104330.0,267693.0
50892.0,122149.0,104328.0,267664.0
50884.0,122114.0,104300.0,267671.0
50886.0,122122.0,104321.0,267651.0
50883.0,122134.0,104316.0,267675.0
50886.0,122144.0,104281.0,267641.0
50898.0,122130.0,104293.0,267638.0
50885.0,122147.0,104300.0,267656.0
50897.0,122143.0,104302.0,267705.0
50904.0,122160.0,104340.0,267712.0
50915.0,122174.0,104314.0,267753.0
50913.0,122189.0,104335.0,267749.0
50894.0,122199.0,104348.0,267744.0
50916.0,122194.0,104343.0,267768.0
50897.0,122198.0,104331.0,267788.0
50913.0,122186.0,104334.0,267777.0
50890.0,122181.0,104306.0,267770.0
50938.0,122167.0,104322.0,267755.0
50923.0,122199.0,104307.0,267792.0
50927.0,122197.0,104304.0,267753.0
50934.0,122169.0,104285.0,267702.0
50927.0,122145.0,104260.0,267702.0
50920.0,122099.0,104258.0,267656.0
50929.0,122089.0,104230.0,267586.0
50916.0,122031.0,104220.0,267552.0
50918.0,121997.0,104206.0,267561.0
50909.0,121954.0,104200.0,267528.0
50902.0,121896.0,104206.0,267495.0
50861.0,121834.0,104201.0,267514.0
50847.0,121780.0,104206.0,267463.0
50840.0,121714.0,104190.0,267470.0
50808.0,121631.0,104185.0,267453.0
50797.0,121585.0,104166.0,267447.0
50792.0,121564.0,104174.0,267462.0
50788.0,121548.0,104167.0,267486.0
50785.0,121547.0,104152.0,267415.0
50787.0,121558.0,104163.0,267413.0
50778.0,121515.0,104172.0,267460.0
50761.0,121483.0,104161.0,267422.0
50745.0,121450.0,104162.0,267440.0
50722.0,121375.0,104170.0,267449.0
50702.0,121337.0,104136.0,267422.0
50681.0,121258.0,104153.0,267400.0
50646.0,121215.0,104124.0,267364.0
50624.0,121132.0,104116.0,267363.0
50604.0,121085.0,104114.0,267394.0
50579.0,121045.0,104075.0,267347.0
50540.0,120999.0,104088.0,267342.0
50525.0,120930.0,104082.0,267330.0
50483.0,120860.0,104033.0,267333.0
50467.0,120829.0,104029.0,267320.0
50457.0,120761.0,104036.0,267329.0
50443.0,120722.0,104020.0,267274.0
50424.0,120685.0,104018.0,267264.0
50403.0,120648.0,104015.0,267283.0
50401.0,120635.0,103972.0,267275.0
50401.0,120616.0,103988.0,267253.0
50410.0,120629.0,103970.0,267229.0
50418.0,120628.0,103945.0,267240.0
50422.0,120634.0,103933.0,267193.0
50439.0,120633.0,103925.0,267191.0
50428.0,120641.0,103931.0,267199.0
50445.0,120646.0,103908.0,267171.0
50472.0,120673.0,103943.0,267177.0
50473.0,120704.0,103910.0,267193.0
50480.0,120711.0,103935.0,267199.0
50493.0,120745.0,103926.0,267184.0
50495.0,120764.0,103928.0,267188.0
50509.0,120775.0,103919.0,267224.0
50517.0,120794.0,103907.0,267226.0
50541.0,120818.0,103930.0,267222.0
50555.0,120843.0,103953.0,267243.0
50543.0,120851.0,103905.0,267221.0
50556.0,120856.0,103935.0,267242.0
50563.0,120866.0,103919.0,267237.0
50557.0,120899.0,103923.0,267247.0
50564.0,120905.0,103924.0,267229.0
50569.0,120882.0,103921.0,267238.0
50558.0,120876.0,103902.0,267248.0
50544.0,120775.0,103902.0,267183.0
50506.0,120730.0,103873.0,267175.0
50471.0,120659.0,103824.0,267131.0
50462.0,120549.0,103801.0,267079.0
50422.0,120456.0,103782.0,267015.0
50415.0,120403.0,103731.0,266935.0
50398.0,120332.0,103713.0,266863.0
50387.0,120283.0,103709.0,266819.0
50361.0,120238.0,103676.0,266737.0
50355.0,120173.0,103657.0,266701.0
50321.0,120138.0,103646.0,266690.0
50321.0,120109.0,103648.0,266660.0
50315.0,120072.0,103627.0,266653.0
50302.0,120067.0,103625.0,266633.0
50293.0,120022.0,103622.0,266645.0
